wl,sample11m,sample12m,sample13m,sample14m,sample15m,sample16m,sample17m,sample18m,sample19m,sample20m,sample21m,sample22m,sample23m,sample24m,sample25m,sample26m,sample27m,sample28m,sample29m,sample30m,sample31p,sample32p,sample33p,sample34p,sample35p,sample36p,sample37p,sample38p,sample39f,sample40f,sample41f,sample42f,sample43f,sample44f,sample45f,sample46f,sample47f ,sample48f,sample49f,sample50f,sample51f,sample52f,sample53t,sample54t,sample55t,sample56t,sample57t,sample58t,sample59t,sample60t,sample61t,sample62t,sample63t,sample64t,sample65t,sample66t,sample67t,sample68t,sample69t,sample70t,sample71t,sample72t,sample73t,sample74t,sample75t,sample76t,sample77t,sample78t,sample79t,sample80t,sample81t,sample82t,sample83t
641.832,3.436666667,3.883333333,5.233333333,5.73,6.08,5.946666667,4.923333333,5.176666667,5.256666667,3.468,3.85,4.806666667,3.733333333,2.905,4.515,5.391666667,3.125,6.17,5.106666667,3.676666667,2.41,1.806666667,2.9475,2.37,4.693333333,3.116,3.013333333,2.2325,5.83,7.056666667,4.98,3.535,2.876666667,2.27,3.763333333,3.215,3.7775,1.473333333,2.91,2.46,3.723333333,4.303333333,5.31,6.136666667,3.903333333,4.406666667,8.653333333,6.206666667,5.39,8.236666667,6.576666667,7.05,3.433333333,4.343333333,5.186666667,8.523333333,6.393333333,2.82,10.96666667,3.026666667,4.48,6.48,7.623333333,4.293333333,4.07,7.35,6.676666667,5.656666667,5.78,5.9,6.393333333,7.25,5.49
642.167,3.386666667,3.856666667,5.2,5.68,6.046666667,5.893333333,4.89,5.156666667,5.22,3.466,3.85,4.786666667,3.69,2.8975,4.51,5.383333333,3.1075,6.1575,5.081666667,3.646666667,2.3975,1.8,2.95,2.3675,4.663333333,3.122,3.006666667,2.255,5.796666667,7.04,4.965,3.53,2.87,2.26,3.76,3.2175,3.78,1.47,2.8975,2.43,3.686666667,4.29,5.28,6.123333333,3.913333333,4.396666667,8.63,6.2,5.39,8.2,6.56,7.06,3.446666667,4.33,5.15,8.493333333,6.386666667,2.826666667,10.92666667,3.013333333,4.47,6.42,7.556666667,4.263333333,4.08,7.316666667,6.683333333,5.643333333,5.773333333,5.876666667,6.373333333,7.23,5.4625
642.502,3.366666667,3.85,5.196666667,5.673333333,6.043333333,5.886666667,4.883333333,5.16,5.2,3.436,3.82,4.753333333,3.66,2.8925,4.4875,5.34,3.0725,6.125,5.036666667,3.633333333,2.385,1.776666667,2.9225,2.335,4.646666667,3.094,2.98,2.24,5.79,7.05,4.995,3.54,2.88,2.276666667,3.793333333,3.22,3.79,1.473333333,2.9175,2.445,3.683333333,4.306666667,5.29,6.113333333,3.91,4.386666667,8.6,6.183333333,5.373333333,8.15,6.54,7.053333333,3.446666667,4.316666667,5.14,8.496666667,6.386666667,2.826666667,10.86666667,3,4.456666667,6.393333333,7.483333333,4.246666667,4.05,7.276666667,6.71,5.63,5.77,5.85,6.363333333,7.2,5.425
642.837,3.366666667,3.82,5.18,5.666666667,6.056666667,5.873333333,4.87,5.153333333,5.18,3.408,3.773333333,4.73,3.64,2.8675,4.4575,5.3,3.03,6.11,5.005,3.61,2.3825,1.77,2.93,2.3375,4.64,3.1,2.983333333,2.215,5.796666667,7.06,5.005,3.565,2.893333333,2.316666667,3.816666667,3.24,3.8125,1.486666667,2.9375,2.45,3.683333333,4.316666667,5.22,6.053333333,3.866666667,4.353333333,8.546666667,6.123333333,5.306666667,8.086666667,6.51,7.013333333,3.383333333,4.273333333,5.086666667,8.456666667,6.336666667,2.8,10.78666667,2.94,4.413333333,6.303333333,7.383333333,4.193333333,3.99,7.23,6.666666667,5.583333333,5.73,5.796666667,6.32,7.15,5.385
643.172,3.33,3.81,5.19,5.65,6.033333333,5.833333333,4.83,5.106666667,5.133333333,3.384,3.77,4.713333333,3.61,2.8575,4.4525,5.293333333,3.005,6.075,4.995,3.61,2.4025,1.793333333,2.95,2.3625,4.66,3.12,3.016666667,2.2275,5.783333333,7.053333333,4.99,3.54,2.883333333,2.3,3.81,3.2375,3.8025,1.49,2.94,2.445,3.663333333,4.32,5.19,5.99,3.83,4.3,8.506666667,6.066666667,5.246666667,8.01,6.473333333,6.963333333,3.353333333,4.23,5.026666667,8.39,6.296666667,2.773333333,10.66666667,2.906666667,4.366666667,6.22,7.28,4.12,3.93,7.186666667,6.62,5.51,5.686666667,5.726666667,6.276666667,7.076666667,5.32
643.508,3.346666667,3.833333333,5.19,5.603333333,5.983333333,5.763333333,4.783333333,5.08,5.063333333,3.386,3.783333333,4.733333333,3.623333333,2.855,4.46,5.283333333,3.015,6.08,5.001666667,3.636666667,2.425,1.81,2.965,2.3975,4.7,3.128,3.046666667,2.2425,5.756666667,7.023333333,4.945,3.525,2.84,2.296666667,3.793333333,3.215,3.7675,1.476666667,2.9125,2.415,3.623333333,4.303333333,5.2,5.973333333,3.813333333,4.293333333,8.486666667,6.053333333,5.233333333,7.96,6.46,6.93,3.36,4.233333333,4.996666667,8.336666667,6.286666667,2.78,10.63666667,2.88,4.343333333,6.17,7.213333333,4.046666667,3.913333333,7.163333333,6.623333333,5.466666667,5.663333333,5.716666667,6.266666667,7.046666667,5.305
643.843,3.333333333,3.81,5.126666667,5.583333333,5.963333333,5.72,4.766666667,5.023333333,5.03,3.358,3.75,4.7,3.616666667,2.845,4.4325,5.238333333,2.9975,6.0525,4.96,3.61,2.42,1.796666667,2.95,2.395,4.696666667,3.126,3.013333333,2.24,5.74,7.026666667,4.935,3.52,2.83,2.276666667,3.776666667,3.2075,3.7825,1.476666667,2.905,2.395,3.633333333,4.276666667,5.23,5.963333333,3.803333333,4.303333333,8.463333333,6.053333333,5.226666667,7.92,6.463333333,6.94,3.38,4.253333333,4.993333333,8.34,6.283333333,2.786666667,10.60333333,2.87,4.353333333,6.146666667,7.176666667,4.036666667,3.93,7.143333333,6.64,5.46,5.653333333,5.71,6.27,7.036666667,5.29
644.178,3.306666667,3.74,5.116666667,5.55,5.94,5.69,4.736666667,5.006666667,4.99,3.33,3.723333333,4.683333333,3.6,2.83,4.385,5.213333333,2.9625,6.0325,4.913333333,3.573333333,2.4525,1.803333333,2.97,2.4175,4.716666667,3.158,3.053333333,2.26,5.713333333,7.03,4.925,3.515,2.833333333,2.263333333,3.753333333,3.195,3.7425,1.47,2.885,2.375,3.63,4.26,5.14,5.933333333,3.793333333,4.253333333,8.43,6.003333333,5.18,7.863333333,6.43,6.92,3.36,4.226666667,4.93,8.296666667,6.243333333,2.753333333,10.51333333,2.823333333,4.306666667,6.056666667,7.09,3.983333333,3.89,7.083333333,6.606666667,5.386666667,5.646666667,5.67,6.206666667,6.983333333,5.23
644.513,3.293333333,3.726666667,5.153333333,5.49,5.89,5.646666667,4.683333333,4.97,4.96,3.27,3.663333333,4.626666667,3.536666667,2.7775,4.3325,5.143333333,2.9125,5.975,4.85,3.533333333,2.425,1.786666667,2.9325,2.375,4.683333333,3.136,3.043333333,2.2225,5.683333333,7.003333333,4.895,3.48,2.793333333,2.183333333,3.686666667,3.1175,3.6825,1.406666667,2.7925,2.36,3.62,4.253333333,5.11,5.91,3.8,4.25,8.423333333,6.006666667,5.156666667,7.836666667,6.446666667,6.91,3.343333333,4.25,4.92,8.29,6.236666667,2.76,10.46333333,2.813333333,4.29,6.026666667,7.033333333,3.946666667,3.886666667,7.073333333,6.623333333,5.36,5.64,5.643333333,6.19,6.946666667,5.22
644.848,3.256666667,3.703333333,5.136666667,5.496666667,5.9,5.643333333,4.676666667,4.976666667,4.933333333,3.288,3.673333333,4.653333333,3.566666667,2.785,4.3375,5.155,2.94,5.995,4.865,3.55,2.4275,1.78,2.93,2.365,4.69,3.15,3.036666667,2.22,5.703333333,7,4.905,3.485,2.793333333,2.143333333,3.663333333,3.08,3.6575,1.37,2.7575,2.375,3.63,4.286666667,5.08,5.863333333,3.786666667,4.19,8.366666667,5.966666667,5.11,7.79,6.433333333,6.883333333,3.33,4.22,4.84,8.243333333,6.216666667,2.726666667,10.39,2.763333333,4.25,5.97,6.953333333,3.893333333,3.86,7.026666667,6.603333333,5.32,5.613333333,5.616666667,6.173333333,6.896666667,5.1675
645.183,3.2,3.7,5.16,5.47,5.873333333,5.623333333,4.65,4.956666667,4.91,3.268,3.666666667,4.633333333,3.54,2.7625,4.315,5.135,2.9375,5.965,4.828333333,3.523333333,2.43,1.786666667,2.935,2.3775,4.683333333,3.172,3.033333333,2.235,5.67,7,4.89,3.46,2.75,2.106666667,3.633333333,3.03,3.63,1.35,2.72,2.34,3.616666667,4.276666667,5.08,5.843333333,3.763333333,4.156666667,8.32,5.926666667,5.076666667,7.76,6.433333333,6.843333333,3.316666667,4.233333333,4.8,8.216666667,6.2,2.71,10.3,2.766666667,4.26,5.933333333,6.903333333,3.856666667,3.84,7.016666667,6.603333333,5.303333333,5.6,5.606666667,6.156666667,6.836666667,5.1425
645.517,3.16,3.663333333,5.14,5.403333333,5.813333333,5.553333333,4.603333333,4.893333333,4.836666667,3.31,3.716666667,4.676666667,3.603333333,2.82,4.35,5.186666667,2.975,6.005,4.858333333,3.573333333,2.4925,1.836666667,2.99,2.4225,4.726666667,3.222,3.08,2.2675,5.626666667,6.96,4.855,3.435,2.706666667,2.113333333,3.643333333,3.03,3.6325,1.366666667,2.72,2.28,3.576666667,4.23,5.07,5.813333333,3.73,4.123333333,8.256666667,5.89,5.04,7.72,6.403333333,6.853333333,3.28,4.196666667,4.776666667,8.193333333,6.166666667,2.713333333,10.21,2.726666667,4.256666667,5.873333333,6.83,3.806666667,3.823333333,7,6.6,5.29,5.583333333,5.56,6.12,6.79,5.115
645.852,3.093333333,3.623333333,5.113333333,5.383333333,5.8,5.543333333,4.586666667,4.9,4.823333333,3.298,3.726666667,4.666666667,3.59,2.8025,4.3525,5.178333333,2.98,5.99,4.845,3.57,2.5375,1.903333333,3.045,2.5,4.816666667,3.29,3.156666667,2.3375,5.653333333,6.976666667,4.85,3.425,2.73,2.116666667,3.65,3.045,3.615,1.36,2.7025,2.28,3.603333333,4.256666667,5.05,5.783333333,3.71,4.1,8.243333333,5.856666667,5.033333333,7.64,6.373333333,6.843333333,3.256666667,4.19,4.756666667,8.153333333,6.123333333,2.713333333,10.12666667,2.716666667,4.233333333,5.82,6.766666667,3.786666667,3.796666667,6.96,6.586666667,5.273333333,5.56,5.53,6.083333333,6.763333333,5.0825
646.187,3.05,3.61,5.113333333,5.346666667,5.77,5.49,4.556666667,4.863333333,4.806666667,3.304,3.743333333,4.673333333,3.61,2.8175,4.355,5.181666667,2.985,5.99,4.853333333,3.596666667,2.565,1.953333333,3.0825,2.535,4.833333333,3.314,3.166666667,2.3625,5.616666667,6.946666667,4.81,3.405,2.71,2.11,3.646666667,3.03,3.6075,1.37,2.68,2.255,3.57,4.243333333,4.98,5.703333333,3.666666667,4.053333333,8.173333333,5.796666667,4.953333333,7.546666667,6.323333333,6.776666667,3.21,4.13,4.686666667,8.083333333,6.066666667,2.666666667,10.02,2.633333333,4.16,5.72,6.663333333,3.71,3.71,6.893333333,6.536666667,5.213333333,5.49,5.463333333,6.01,6.686666667,5.0075
646.522,3.026666667,3.61,5.11,5.326666667,5.75,5.443333333,4.506666667,4.813333333,4.766666667,3.34,3.773333333,4.7,3.646666667,2.87,4.355,5.18,3.02,6.0125,4.878333333,3.616666667,2.5675,1.943333333,3.0675,2.535,4.836666667,3.326,3.153333333,2.3575,5.586666667,6.92,4.775,3.37,2.676666667,2.1,3.64,3.025,3.575,1.35,2.6725,2.23,3.53,4.24,4.91,5.653333333,3.616666667,4.016666667,8.12,5.746666667,4.896666667,7.466666667,6.246666667,6.723333333,3.176666667,4.09,4.62,8.053333333,6.026666667,2.64,9.926666667,2.553333333,4.126666667,5.64,6.58,3.643333333,3.68,6.823333333,6.486666667,5.17,5.45,5.403333333,5.96,6.63,4.9375
646.856,3.02,3.583333333,5.093333333,5.313333333,5.74,5.423333333,4.5,4.793333333,4.77,3.352,3.776666667,4.703333333,3.656666667,2.8775,4.3525,5.181666667,3.0475,6.0325,4.893333333,3.656666667,2.6125,1.973333333,3.1125,2.5825,4.873333333,3.38,3.18,2.385,5.59,6.896666667,4.75,3.365,2.686666667,2.093333333,3.66,3.0225,3.5825,1.336666667,2.6725,2.215,3.556666667,4.266666667,4.93,5.636666667,3.586666667,4.01,8.096666667,5.733333333,4.88,7.433333333,6.23,6.686666667,3.163333333,4.066666667,4.576666667,8.036666667,6,2.626666667,9.83,2.52,4.09,5.596666667,6.523333333,3.61,3.67,6.823333333,6.476666667,5.14,5.44,5.34,5.916666667,6.57,4.895
647.191,3.023333333,3.586666667,5.083333333,5.286666667,5.72,5.396666667,4.49,4.786666667,4.726666667,3.346,3.806666667,4.7,3.636666667,2.8625,4.35,5.183333333,3.025,6.0275,4.898333333,3.673333333,2.6175,1.983333333,3.105,2.58,4.856666667,3.362,3.17,2.3825,5.56,6.87,4.725,3.365,2.68,2.123333333,3.68,3.03,3.595,1.346666667,2.695,2.205,3.543333333,4.27,4.92,5.616666667,3.576666667,4.016666667,8.073333333,5.73,4.9,7.403333333,6.226666667,6.7,3.156666667,4.06,4.57,8.006666667,5.976666667,2.653333333,9.776666667,2.503333333,4.103333333,5.61,6.496666667,3.593333333,3.666666667,6.84,6.5,5.143333333,5.43,5.313333333,5.923333333,6.563333333,4.875
647.526,2.973333333,3.583333333,5.09,5.256666667,5.703333333,5.366666667,4.463333333,4.79,4.72,3.322,3.793333333,4.676666667,3.616666667,2.825,4.31,5.148333333,2.995,5.9675,4.871666667,3.663333333,2.63,1.99,3.11,2.595,4.87,3.356,3.173333333,2.3925,5.533333333,6.856666667,4.685,3.365,2.683333333,2.103333333,3.686666667,3.0175,3.6,1.323333333,2.6725,2.16,3.523333333,4.233333333,4.92,5.553333333,3.56,3.97,8.033333333,5.713333333,4.863333333,7.356666667,6.21,6.673333333,3.133333333,4.006666667,4.52,7.95,5.953333333,2.606666667,9.713333333,2.453333333,4.073333333,5.55,6.426666667,3.556666667,3.646666667,6.81,6.45,5.093333333,5.396666667,5.256666667,5.89,6.5,4.835
647.86,2.966666667,3.59,5.093333333,5.293333333,5.72,5.396666667,4.49,4.813333333,4.746666667,3.306,3.773333333,4.656666667,3.61,2.82,4.2875,5.115,2.97,5.9775,4.86,3.663333333,2.64,1.966666667,3.1,2.59,4.863333333,3.336,3.153333333,2.3675,5.546666667,6.88,4.725,3.39,2.723333333,2.1,3.683333333,3.0125,3.59,1.333333333,2.665,2.21,3.573333333,4.276666667,4.89,5.523333333,3.536666667,3.97,8.033333333,5.696666667,4.846666667,7.306666667,6.213333333,6.67,3.103333333,4.02,4.483333333,7.926666667,5.96,2.623333333,9.643333333,2.423333333,4.046666667,5.5,6.36,3.533333333,3.64,6.8,6.426666667,5.1,5.386666667,5.236666667,5.856666667,6.473333333,4.795
648.195,2.97,3.573333333,5.05,5.256666667,5.686666667,5.363333333,4.456666667,4.79,4.71,3.266,3.75,4.63,3.576666667,2.8025,4.2425,5.086666667,2.94,5.94,4.816666667,3.633333333,2.6375,1.983333333,3.0925,2.605,4.89,3.346,3.17,2.37,5.53,6.853333333,4.715,3.38,2.7,2.106666667,3.7,3.0175,3.6025,1.353333333,2.6775,2.175,3.566666667,4.283333333,4.87,5.486666667,3.51,3.94,7.993333333,5.663333333,4.796666667,7.246666667,6.176666667,6.633333333,3.1,3.99,4.43,7.846666667,5.933333333,2.61,9.59,2.366666667,4,5.446666667,6.273333333,3.49,3.583333333,6.736666667,6.393333333,5.053333333,5.356666667,5.18,5.796666667,6.413333333,4.76
648.529,2.973333333,3.596666667,5.053333333,5.266666667,5.683333333,5.35,4.443333333,4.776666667,4.696666667,3.258,3.746666667,4.606666667,3.553333333,2.795,4.225,5.061666667,2.91,5.925,4.783333333,3.606666667,2.655,1.98,3.1075,2.595,4.876666667,3.328,3.176666667,2.365,5.526666667,6.85,4.74,3.38,2.7,2.11,3.686666667,3.02,3.6225,1.373333333,2.6625,2.19,3.573333333,4.27,4.77,5.416666667,3.433333333,3.866666667,7.943333333,5.586666667,4.743333333,7.166666667,6.113333333,6.58,3.033333333,3.916666667,4.353333333,7.763333333,5.866666667,2.56,9.486666667,2.3,3.926666667,5.36,6.16,3.42,3.5,6.653333333,6.313333333,4.963333333,5.28,5.096666667,5.72,6.306666667,4.67
648.863,3.013333333,3.59,5.033333333,5.256666667,5.676666667,5.363333333,4.436666667,4.766666667,4.726666667,3.242,3.72,4.606666667,3.536666667,2.815,4.2025,5.046666667,2.905,5.92,4.761666667,3.57,2.6625,1.99,3.125,2.5975,4.87,3.318,3.21,2.3575,5.533333333,6.846666667,4.75,3.395,2.703333333,2.08,3.64,2.97,3.6175,1.376666667,2.63,2.215,3.59,4.27,4.71,5.36,3.39,3.81,7.91,5.543333333,4.706666667,7.12,6.1,6.533333333,2.993333333,3.876666667,4.33,7.716666667,5.833333333,2.53,9.406666667,2.263333333,3.88,5.283333333,6.116666667,3.366666667,3.443333333,6.593333333,6.273333333,4.886666667,5.23,5.046666667,5.666666667,6.243333333,4.6025
649.198,3.023333333,3.583333333,5.036666667,5.243333333,5.65,5.353333333,4.413333333,4.75,4.703333333,3.24,3.733333333,4.616666667,3.56,2.81,4.2025,5.036666667,2.915,5.9275,4.751666667,3.586666667,2.6575,1.986666667,3.12,2.6125,4.87,3.304,3.2,2.3425,5.533333333,6.823333333,4.75,3.375,2.683333333,2.063333333,3.636666667,2.9525,3.6075,1.366666667,2.6225,2.215,3.59,4.266666667,4.66,5.336666667,3.363333333,3.776666667,7.883333333,5.51,4.676666667,7.086666667,6.086666667,6.51,2.976666667,3.856666667,4.303333333,7.676666667,5.793333333,2.523333333,9.343333333,2.236666667,3.863333333,5.233333333,6.053333333,3.343333333,3.41,6.553333333,6.25,4.863333333,5.213333333,5.016666667,5.64,6.203333333,4.5825
649.532,3.016666667,3.553333333,5.013333333,5.23,5.643333333,5.32,4.37,4.713333333,4.7,3.234,3.723333333,4.61,3.576666667,2.82,4.2025,5.04,2.93,5.9225,4.78,3.583333333,2.67,2.006666667,3.145,2.64,4.883333333,3.318,3.2,2.3675,5.51,6.81,4.72,3.37,2.66,2.013333333,3.583333333,2.93,3.5875,1.336666667,2.575,2.18,3.57,4.253333333,4.61,5.3,3.33,3.756666667,7.846666667,5.483333333,4.633333333,7.08,6.05,6.49,2.96,3.833333333,4.263333333,7.636666667,5.763333333,2.506666667,9.273333333,2.203333333,3.836666667,5.176666667,6.01,3.3,3.396666667,6.53,6.206666667,4.83,5.18,4.97,5.61,6.156666667,4.5425
649.866,3.023333333,3.57,5.023333333,5.206666667,5.61,5.306666667,4.343333333,4.686666667,4.696666667,3.212,3.693333333,4.593333333,3.553333333,2.8175,4.1675,4.996666667,2.8975,5.875,4.74,3.543333333,2.6775,2.026666667,3.165,2.6525,4.913333333,3.324,3.213333333,2.405,5.493333333,6.793333333,4.695,3.35,2.65,2,3.566666667,2.9175,3.5725,1.34,2.57,2.19,3.556666667,4.23,4.65,5.27,3.303333333,3.73,7.806666667,5.473333333,4.613333333,7.043333333,6.02,6.473333333,2.976666667,3.786666667,4.223333333,7.62,5.753333333,2.49,9.203333333,2.196666667,3.836666667,5.146666667,5.94,3.286666667,3.373333333,6.51,6.196666667,4.793333333,5.16,4.916666667,5.566666667,6.106666667,4.485
650.201,3.05,3.596666667,5.016666667,5.193333333,5.62,5.306666667,4.346666667,4.693333333,4.703333333,3.212,3.683333333,4.603333333,3.576666667,2.8375,4.1625,4.988333333,2.89,5.8875,4.745,3.546666667,2.66,2.03,3.1625,2.6425,4.91,3.304,3.19,2.375,5.49,6.803333333,4.725,3.375,2.656666667,2.016666667,3.57,2.915,3.58,1.336666667,2.57,2.2,3.56,4.26,4.65,5.29,3.29,3.75,7.783333333,5.48,4.596666667,7.05,6.02,6.483333333,2.98,3.796666667,4.213333333,7.626666667,5.76,2.496666667,9.18,2.186666667,3.846666667,5.113333333,5.94,3.276666667,3.386666667,6.506666667,6.216666667,4.78,5.15,4.9,5.556666667,6.116666667,4.4875
650.535,3.016666667,3.566666667,4.99,5.21,5.633333333,5.33,4.37,4.696666667,4.736666667,3.178,3.663333333,4.57,3.56,2.8275,4.1325,4.955,2.8525,5.8475,4.73,3.513333333,2.6225,2.01,3.12,2.6,4.88,3.28,3.143333333,2.355,5.513333333,6.816666667,4.75,3.385,2.7,2.033333333,3.563333333,2.9175,3.605,1.36,2.605,2.23,3.59,4.303333333,4.58,5.253333333,3.26,3.71,7.716666667,5.446666667,4.556666667,7.033333333,5.993333333,6.453333333,2.936666667,3.74,4.156666667,7.59,5.726666667,2.46,9.083333333,2.15,3.823333333,5.033333333,5.86,3.246666667,3.336666667,6.463333333,6.17,4.756666667,5.13,4.83,5.513333333,6.063333333,4.44
650.869,3.02,3.573333333,5.026666667,5.186666667,5.616666667,5.31,4.356666667,4.69,4.74,3.174,3.65,4.55,3.533333333,2.83,4.115,4.948333333,2.8275,5.8475,4.731666667,3.51,2.6075,2.003333333,3.0975,2.58,4.863333333,3.25,3.136666667,2.33,5.51,6.796666667,4.76,3.375,2.68,2.056666667,3.603333333,2.965,3.625,1.376666667,2.635,2.235,3.6,4.313333333,4.54,5.256666667,3.27,3.706666667,7.713333333,5.463333333,4.56,7.03,5.986666667,6.453333333,2.93,3.733333333,4.136666667,7.566666667,5.736666667,2.47,9.026666667,2.136666667,3.83,5.043333333,5.846666667,3.236666667,3.326666667,6.463333333,6.176666667,4.75,5.14,4.803333333,5.506666667,6.063333333,4.4225
651.203,3.03,3.593333333,5.006666667,5.166666667,5.596666667,5.283333333,4.32,4.646666667,4.72,3.204,3.666666667,4.56,3.536666667,2.85,4.1325,4.955,2.85,5.85,4.75,3.553333333,2.58,2.006666667,3.0925,2.5575,4.873333333,3.232,3.1,2.32,5.483333333,6.763333333,4.755,3.345,2.653333333,2.06,3.63,2.985,3.665,1.386666667,2.655,2.21,3.573333333,4.273333333,4.56,5.263333333,3.266666667,3.686666667,7.693333333,5.476666667,4.583333333,7.006666667,5.983333333,6.443333333,2.946666667,3.713333333,4.146666667,7.556666667,5.746666667,2.483333333,9.006666667,2.126666667,3.863333333,5.023333333,5.853333333,3.236666667,3.333333333,6.45,6.2,4.78,5.123333333,4.79,5.51,6.053333333,4.4175
651.537,3.043333333,3.57,4.936666667,5.166666667,5.59,5.293333333,4.336666667,4.646666667,4.723333333,3.212,3.653333333,4.556666667,3.546666667,2.8475,4.1225,4.956666667,2.8475,5.8425,4.763333333,3.536666667,2.585,2.03,3.1325,2.585,4.89,3.246,3.123333333,2.355,5.486666667,6.783333333,4.76,3.375,2.683333333,2.103333333,3.67,3.035,3.6975,1.423333333,2.7025,2.22,3.58,4.293333333,4.57,5.266666667,3.243333333,3.683333333,7.666666667,5.456666667,4.546666667,6.97,5.98,6.443333333,2.946666667,3.686666667,4.133333333,7.546666667,5.73,2.486666667,8.95,2.1,3.846666667,4.996666667,5.836666667,3.226666667,3.32,6.43,6.18,4.77,5.126666667,4.776666667,5.503333333,6.006666667,4.3925
651.871,3.023333333,3.576666667,4.93,5.16,5.573333333,5.29,4.326666667,4.603333333,4.72,3.214,3.653333333,4.546666667,3.523333333,2.845,4.1175,4.953333333,2.835,5.82,4.761666667,3.53,2.57,2.01,3.105,2.56,4.88,3.21,3.096666667,2.325,5.49,6.796666667,4.76,3.38,2.683333333,2.13,3.7,3.08,3.7375,1.453333333,2.725,2.205,3.583333333,4.28,4.53,5.26,3.223333333,3.663333333,7.633333333,5.443333333,4.536666667,6.943333333,5.973333333,6.42,2.943333333,3.676666667,4.123333333,7.53,5.703333333,2.483333333,8.9,2.1,3.83,4.966666667,5.793333333,3.223333333,3.316666667,6.4,6.18,4.756666667,5.106666667,4.75,5.506666667,5.98,4.3725
652.205,3.016666667,3.516666667,4.863333333,5.153333333,5.583333333,5.276666667,4.33,4.623333333,4.706666667,3.194,3.636666667,4.526666667,3.493333333,2.8225,4.085,4.931666667,2.8125,5.79,4.741666667,3.52,2.565,2.02,3.095,2.5425,4.9,3.192,3.103333333,2.3225,5.493333333,6.793333333,4.78,3.375,2.73,2.136666667,3.71,3.09,3.7675,1.46,2.7375,2.22,3.616666667,4.286666667,4.48,5.256666667,3.22,3.683333333,7.6,5.446666667,4.533333333,6.93,5.966666667,6.43,2.963333333,3.66,4.106666667,7.5,5.69,2.48,8.836666667,2.073333333,3.813333333,4.946666667,5.766666667,3.25,3.316666667,6.386666667,6.19,4.726666667,5.096666667,4.726666667,5.48,5.97,4.3575
652.539,3.033333333,3.543333333,4.883333333,5.17,5.59,5.28,4.333333333,4.626666667,4.703333333,3.152,3.58,4.473333333,3.406666667,2.7825,4.02,4.885,2.755,5.725,4.688333333,3.483333333,2.5275,1.983333333,3.045,2.515,4.846666667,3.152,3.07,2.295,5.5,6.796666667,4.765,3.375,2.756666667,2.126666667,3.733333333,3.0875,3.81,1.473333333,2.755,2.24,3.62,4.303333333,4.49,5.253333333,3.236666667,3.693333333,7.6,5.48,4.546666667,6.923333333,6.006666667,6.403333333,2.986666667,3.68,4.113333333,7.49,5.693333333,2.503333333,8.826666667,2.076666667,3.83,4.943333333,5.75,3.28,3.3,6.383333333,6.18,4.713333333,5.093333333,4.73,5.486666667,5.943333333,4.3725
652.873,3.05,3.526666667,4.853333333,5.15,5.57,5.253333333,4.313333333,4.6,4.686666667,3.132,3.543333333,4.46,3.39,2.795,3.985,4.868333333,2.735,5.7025,4.673333333,3.466666667,2.51,1.96,3.0425,2.4875,4.796666667,3.114,3.046666667,2.2875,5.46,6.77,4.735,3.345,2.733333333,2.116666667,3.733333333,3.0925,3.8225,1.463333333,2.745,2.215,3.613333333,4.266666667,4.45,5.246666667,3.226666667,3.673333333,7.546666667,5.48,4.52,6.92,5.996666667,6.383333333,2.993333333,3.663333333,4.083333333,7.453333333,5.7,2.49,8.79,2.036666667,3.81,4.94,5.72,3.276666667,3.283333333,6.373333333,6.153333333,4.72,5.093333333,4.703333333,5.47,5.89,4.345
653.206,3.083333333,3.52,4.856666667,5.156666667,5.58,5.253333333,4.326666667,4.596666667,4.68,3.122,3.523333333,4.443333333,3.366666667,2.795,3.9875,4.855,2.72,5.6975,4.655,3.46,2.475,1.93,3.005,2.46,4.776666667,3.09,3.016666667,2.26,5.48,6.773333333,4.755,3.355,2.74,2.15,3.786666667,3.13,3.865,1.506666667,2.7775,2.21,3.63,4.293333333,4.46,5.226666667,3.213333333,3.65,7.53,5.456666667,4.523333333,6.906666667,5.973333333,6.37,3,3.653333333,4.04,7.433333333,5.673333333,2.48,8.726666667,2.023333333,3.79,4.926666667,5.693333333,3.246666667,3.28,6.346666667,6.133333333,4.696666667,5.1,4.69,5.45,5.846666667,4.3075
653.54,3.093333333,3.516666667,4.87,5.15,5.586666667,5.243333333,4.343333333,4.606666667,4.66,3.086,3.51,4.43,3.34,2.76,3.965,4.818333333,2.6825,5.67,4.623333333,3.443333333,2.465,1.94,3.005,2.455,4.78,3.074,3.013333333,2.2425,5.5,6.78,4.765,3.365,2.736666667,2.176666667,3.803333333,3.1575,3.9,1.566666667,2.8075,2.2,3.656666667,4.283333333,4.45,5.236666667,3.25,3.65,7.533333333,5.456666667,4.51,6.92,6.006666667,6.4,3.006666667,3.663333333,4.036666667,7.43,5.686666667,2.503333333,8.693333333,2.043333333,3.783333333,4.943333333,5.683333333,3.26,3.293333333,6.35,6.153333333,4.69,5.103333333,4.72,5.45,5.82,4.3375
